Robot ID,Country,Deployment Date,Date,Daily Task Volume,Procedure Time (mins),Daily Energy Consumption (kWh),Error Rate (%),Downtime (hrs),Maintenance Events,Task Success Rate (%),Predicted Maintenance Need,Patient Satisfaction Score,Cost per Task (USD),Hospital Type,Robot Operating Time (hrs)
Robot_Canada_003,Canada,2023-03-07,2023-11-25,21,66.96154059210347,99.89030914478148,3.1797500271175902,0.5428895376193785,0,96.33337945759929,No,8.842763567674155,950.3945232992301,Specialty,7.169945365902613
Robot_Canada_003,Canada,2023-03-07,2023-11-26,36,188.41262227122454,38.24898790468077,3.986313613003193,1.588687753347993,0,93.245345960492,No,10.0,763.6333917935185,General,11.933028657166505
Robot_Canada_003,Canada,2023-03-07,2023-11-27,39,82.91753655415387,64.91285006140511,3.405687933803221,1.8150734325262843,0,93.41872448637571,No,7.0,1412.1415812356026,General,9.28363378630516
Robot_Canada_003,Canada,2023-03-07,2023-11-28,10,135.68948174953775,30.363361850896606,2.0012776795548817,0.5596146060779876,0,93.4698107588684,No,9.057995873275402,435.97676073626735,Specialty,8.18162511119704
Robot_Canada_003,Canada,2023-03-07,2023-11-29,15,231.6284486752408,67.01332999278196,0.8984074820348426,1.4670990634537646,0,95.11309966994484,No,9.241583373011922,1435.6922489966958,General,10.641176176634701
Robot_Canada_003,Canada,2023-03-07,2023-11-30,45,148.69463899539969,88.24284966156073,2.151434645542321,0.36795655330738986,0,96.73005033942478,No,10.0,1170.3742589284075,General,7.709465328477425
Robot_Canada_003,Canada,2023-03-07,2023-12-01,34,254.48646547245554,58.9213990605467,2.1603397110001925,1.9940131799736613,0,93.43191814051052,No,10.0,484.4233962112412,Specialty,11.809329859027125
Robot_Canada_003,Canada,2023-03-07,2023-12-02,10,199.37247806821972,97.53355996497727,2.9085177600862853,0.2513128200283061,0,93.99300535190207,Yes,9.51316624209736,1068.9715900454323,General,9.776690590597795
Robot_Canada_003,Canada,2023-03-07,2023-12-03,32,198.59406713762206,17.87657319072662,3.15632731776407,0.40380455491177325,0,96.00925756666788,No,8.97729229823417,992.6118123292599,Specialty,6.9535489304316975
Robot_Canada_003,Canada,2023-03-07,2023-12-04,20,59.85774708719404,47.443826764750305,3.9651577724208975,1.2091521033191208,1,96.51151803325003,No,7.183657267762404,1492.1048162355435,General,5.931144398782992
Robot_Canada_003,Canada,2023-03-07,2023-12-05,29,39.96368458456697,34.706954218899156,4.031289299588402,1.3661078628753456,0,94.20398163996636,No,9.086041709039591,813.2640703495413,Teaching,8.334859474853035
Robot_Canada_003,Canada,2023-03-07,2023-12-06,9,36.2752059370937,50.902054130926935,2.6158476495436163,1.8544175167738404,0,92.46354096073375,No,7.095462995733652,916.6160567555078,Specialty,9.884683829674787
Robot_Canada_003,Canada,2023-03-07,2023-12-07,43,195.99184634505107,93.71377637521628,3.8048399868071403,0.9930942880699949,0,95.52756837380461,No,8.487522370533577,213.9152433334654,Specialty,11.182404562293561
Robot_Canada_003,Canada,2023-03-07,2023-12-08,15,271.45786392736534,74.01005696753876,2.289210825050843,0.8297065521257394,0,97.189941251374,No,8.439449188949219,1649.431632563817,General,11.32423174386379
Robot_Canada_003,Canada,2023-03-07,2023-12-09,10,94.27213785275426,69.29726807445324,2.562684233043439,0.9580145774746096,0,94.88240422826988,No,7.70917059387997,1899.346269295404,Teaching,5.812530802128273
Robot_Canada_003,Canada,2023-03-07,2023-12-10,49,175.291439249463,35.293325883974475,2.639557093467652,1.245170675669567,0,95.85367284985769,No,7.0,624.4488871168544,Specialty,11.08132839859015
Robot_Canada_003,Canada,2023-03-07,2023-12-11,29,201.84442407607045,20.163003968010493,0.2159754350410048,1.9654989205853095,0,96.9508431673466,No,10.0,876.3418093122777,General,7.8096793314085975
Robot_Canada_003,Canada,2023-03-07,2023-12-12,18,262.5191025779683,88.23914620246491,4.593085506149328,1.6261779862836072,0,94.83026881537715,No,10.0,873.301039498402,Teaching,5.181276472111808
Robot_Canada_003,Canada,2023-03-07,2023-12-13,6,119.53981715489874,19.24146342235218,2.4698477456683685,0.8974003354343578,0,96.79891626074652,No,8.501121697589479,1878.107724295168,Specialty,11.245173060345397
Robot_Canada_003,Canada,2023-03-07,2023-12-14,23,210.7779092207504,52.49595455076928,1.2193107223675765,1.7980314906860853,1,96.60633600117593,No,8.497361948937149,1144.2679488851438,Specialty,9.804904547895775
Robot_Canada_003,Canada,2023-03-07,2023-12-15,26,242.7300228129794,57.89246234932102,1.1089781846265867,1.9130005407670454,0,94.29153080418594,No,8.350984028872633,922.563637731671,Teaching,7.904099047088509
Robot_Canada_003,Canada,2023-03-07,2023-12-16,43,273.91554385927793,61.55255513944582,4.399518434145872,1.8347664445841254,0,93.46194449883417,No,8.256183033304271,1119.7975697834781,General,7.719464615784096
Robot_Canada_003,Canada,2023-03-07,2023-12-17,13,280.5792940419201,36.84351485258521,4.494325971639819,1.3653842615323395,0,93.81469735937566,No,7.0,1611.8614966094747,Teaching,8.711018834202815
Robot_Canada_003,Canada,2023-03-07,2023-12-18,32,43.40187421658998,59.74106408557991,0.11232197562010382,1.8253314769788478,0,95.8934765495973,No,7.0,1009.0263691316286,General,7.738300502916876
Robot_Canada_003,Canada,2023-03-07,2023-12-19,40,105.87826884086513,63.739279678738505,4.475846055693141,1.5184423221465178,1,94.11441550176626,No,9.528221057657614,1905.4327497725944,Teaching,11.786549968919505
Robot_Canada_003,Canada,2023-03-07,2023-12-20,7,230.1565842330809,72.28390169684076,4.684174778115265,1.0022207799097875,0,92.97308168044357,No,9.414046452809131,1002.1636640276632,Teaching,6.419683864076306
Robot_Canada_003,Canada,2023-03-07,2023-12-21,28,102.45623380487669,62.5511925259625,2.917875241990811,0.678339906293332,0,93.97028938607991,No,10.0,540.8419269942594,Teaching,7.511821327197593
Robot_Canada_003,Canada,2023-03-07,2023-12-22,13,144.3580870002488,24.684382354024706,2.842960241752624,0.2593730826381848,0,95.80586364204058,No,7.583048365734095,1149.53464066572,Teaching,6.132326291228802
Robot_Canada_003,Canada,2023-03-07,2023-12-23,37,259.9417817217317,16.082739786810638,3.9797565437201725,0.7528360381744248,0,94.24838946689448,No,7.0,1024.88107601506,Teaching,11.13314746202569
Robot_Canada_003,Canada,2023-03-07,2023-12-24,30,153.06364910436432,42.81711394539834,0.3899554967418556,0.06515981159395312,0,94.15836287234225,No,8.220849584704007,578.369243128824,General,6.471318181937461
Robot_Canada_003,Canada,2023-03-07,2023-12-25,48,124.18233474986698,88.3800279479197,4.090461104131472,0.001198686930504067,0,95.17645875128775,No,10.0,1587.2888607724904,General,8.122654098183634
Robot_Canada_003,Canada,2023-03-07,2023-12-26,16,114.15844865207701,73.26320232790044,2.692604704774835,0.5409911439697552,0,95.92350492595062,No,9.152112807167173,498.8662407632125,Specialty,11.910868536764852
Robot_Canada_003,Canada,2023-03-07,2023-12-27,30,261.1535195490843,55.19960556411883,4.935738936188566,0.590427416090064,0,96.01827876330935,No,9.918273203527441,948.6428453086153,Specialty,9.022765083864574
Robot_Canada_003,Canada,2023-03-07,2023-12-28,29,269.1160196825119,94.04904098497951,1.168789490529047,1.3074849943355868,0,93.15124762899144,No,8.660767544716574,966.0003137276042,Teaching,7.291389406474873
Robot_Canada_003,Canada,2023-03-07,2023-12-29,39,31.246778711644925,27.85374871550413,4.785150474160675,0.714535917668617,0,94.8338018656567,No,10.0,1822.6439540274248,Specialty,10.313973103601429
Robot_Canada_003,Canada,2023-03-07,2023-12-30,18,112.50171339811345,56.37758838559173,1.6670183549994777,0.36153815105731124,0,94.54940987783516,No,7.551627125095083,1951.9237603108013,General,9.288636927891476
Robot_Canada_003,Canada,2023-03-07,2023-12-31,8,219.8831442940718,39.62556465811587,0.8166582715203785,0.9074566267298334,0,94.50128291575456,No,8.803421048268238,719.4907507554275,Teaching,11.503678615578421
Robot_Canada_004,Canada,2023-03-10,2023-03-10,16,74.91532957712064,24.85190126444985,0.9457054016093436,0.07016258383988272,0,95.26256245951731,No,8.560485682296099,1621.313190045165,Specialty,5.982117003054515
Robot_Canada_004,Canada,2023-03-10,2023-03-11,7,206.05913041931728,42.26327869088029,3.0483133268705194,1.9170789807022148,0,96.14182900101741,No,7.795979598388197,903.597319967563,General,11.404565492778813
Robot_Canada_004,Canada,2023-03-10,2023-03-12,23,158.5546496082436,61.02562322087843,1.418432203382039,0.17628233362039292,0,96.24283862490176,No,8.301976286301572,506.3237422201645,Teaching,8.685412449545296
Robot_Canada_004,Canada,2023-03-10,2023-03-13,30,232.68833750764793,86.23048434312766,2.336161970034319,1.6531058962152183,0,96.4466339703159,No,8.458106645391519,1799.4833929748077,Specialty,11.041685612862679
Robot_Canada_004,Canada,2023-03-10,2023-03-14,14,107.232095070279,52.1392772195712,2.325100410199518,1.3032316253536382,0,94.89985035960034,No,9.838177869591117,1430.9014881664245,Specialty,7.867436438626551
Robot_Canada_004,Canada,2023-03-10,2023-03-15,32,218.3403834642671,11.688649187808638,4.626450650659248,0.28230748114945214,0,92.28194595575309,No,9.315203128737183,1527.443935151006,Specialty,6.259771321211788
Robot_Canada_004,Canada,2023-03-10,2023-03-16,41,205.26675849656755,64.27831600836448,1.4453304519346688,1.809319055179061,0,97.26551874677993,No,10.0,1883.9999944313938,General,11.42035694971876
Robot_Canada_004,Canada,2023-03-10,2023-03-17,17,289.0591355080165,56.26574113780525,0.7969367079533546,1.0524117455959825,0,94.16678730709994,No,9.073759400447614,1248.1680521250405,Specialty,7.7325063468393225
Robot_Canada_004,Canada,2023-03-10,2023-03-18,32,129.89105597832094,50.63092998048235,0.5675541203117324,1.531315144435423,0,96.36909978373528,No,9.364838529990005,793.259878445995,Specialty,10.794270506244139
Robot_Canada_004,Canada,2023-03-10,2023-03-19,39,165.81878645450797,42.23592044221478,2.4662260523182593,1.3942722327382429,0,93.33930797121113,No,7.522964686532857,249.16513597916867,Teaching,11.238535634827485
Robot_Canada_004,Canada,2023-03-10,2023-03-20,33,207.8472900811888,78.37305037724666,2.998763947875366,1.1459229738053889,0,92.03212048922822,No,8.441711292264204,626.4829139375909,Specialty,10.682588308973635
Robot_Canada_004,Canada,2023-03-10,2023-03-21,46,72.93317994238215,64.72522065857237,0.7591310737482887,1.366580823988698,0,97.01488996799044,No,9.850972176035334,1830.539086072442,Specialty,5.0056471855760565
Robot_Canada_004,Canada,2023-03-10,2023-03-22,40,231.7504948458423,93.01745218380175,0.6966667090197365,0.40729429814340534,0,97.00953443294642,No,8.766026380523837,769.6154247004333,General,7.565971476675536
Robot_Canada_004,Canada,2023-03-10,2023-03-23,27,231.66870950923192,25.15637160760205,4.954690693723412,0.7009964674037603,0,94.35998167058271,No,8.095224176757887,596.5918544077856,Teaching,9.491626254181986
Robot_Canada_004,Canada,2023-03-10,2023-03-24,30,41.4530734537601,43.0501639221821,0.3799019025611877,1.9405485053436735,0,97.90667067227281,No,7.982746403291443,896.6505926837531,Specialty,9.820395432379058
Robot_Canada_004,Canada,2023-03-10,2023-03-25,33,189.82091183439854,18.72905069736101,2.200775722120867,1.2519897127002866,0,93.40659518013447,No,7.762071141275824,1450.9126028810524,Teaching,8.16034595772187
Robot_Canada_004,Canada,2023-03-10,2023-03-26,42,146.2657244412576,24.895308658077226,0.5088027964394598,1.5564655602359962,0,92.80239106575522,No,8.197177618794882,1899.2771462837973,Teaching,11.436099993724005
Robot_Canada_004,Canada,2023-03-10,2023-03-27,44,43.21780125455258,54.34163014153721,4.979622125531786,0.7431117210912681,0,96.28243343261309,No,8.397897210068866,279.0855855695114,General,5.000398238446992
Robot_Canada_004,Canada,2023-03-10,2023-03-28,29,220.87204937713238,98.06500346176396,4.702457451304864,0.3863100407806621,0,93.24408356411303,No,7.409515126009744,1860.2167758006442,Teaching,8.43390859192419
Robot_Canada_004,Canada,2023-03-10,2023-03-29,40,155.8986449480437,82.87143096859005,4.067724949140491,1.326076370355696,0,97.42251143537058,No,9.187340066419502,615.0160900037303,Specialty,6.153851203509976
Robot_Canada_004,Canada,2023-03-10,2023-03-30,15,36.94970837634898,16.930204927775144,0.49083247151728127,0.6958823789375363,1,95.52497838087805,No,8.63570045134498,1137.560142737444,General,7.516846981044967
Robot_Canada_004,Canada,2023-03-10,2023-03-31,48,129.31558329274893,96.020645872776,2.937618468511893,0.6277754601960546,0,97.0812536719126,No,8.037975215856749,1731.8881517638738,General,10.18163811715777
Robot_Canada_004,Canada,2023-03-10,2023-04-01,37,138.60734096101,85.82277533997544,0.8795807944780437,1.3389105704356201,0,95.1498620279995,No,10.0,265.81316732898915,Teaching,11.704865311677096
Robot_Canada_004,Canada,2023-03-10,2023-04-02,7,235.66685810418372,53.47872063876562,3.5429768420483416,0.05393992529715241,0,97.4183697930969,No,8.963858432926102,1914.7629161668951,Teaching,11.4930733355941
Robot_Canada_004,Canada,2023-03-10,2023-04-03,42,199.11781535342234,86.01582394772235,3.6618302487406202,0.3892925388009638,0,95.37027041046099,No,9.322808680217454,1701.9215605972627,Specialty,9.626628976103905
Robot_Canada_004,Canada,2023-03-10,2023-04-04,25,177.0327931364264,67.32627219291996,3.5890585348462083,1.3076849741568253,0,94.40912100319017,No,7.262795800206699,495.72704730778423,Specialty,5.761311189601473
Robot_Canada_004,Canada,2023-03-10,2023-04-05,34,221.44175455944685,35.13954218347313,3.7502978900072708,0.05939461068667762,0,92.31146661519237,No,7.271036323243597,1233.447225960107,General,5.347865112228503
Robot_Canada_004,Canada,2023-03-10,2023-04-06,39,269.57057884003666,84.37728439251484,2.6792867605107467,0.0777183421443548,0,93.14840898393773,No,8.146192713081517,483.9714156228246,General,8.526673528275685
Robot_Canada_004,Canada,2023-03-10,2023-04-07,18,107.28104360127406,37.12681268817177,1.1368482333343055,0.5261917319368934,0,96.63939857942876,No,7.911871947935187,1561.457350981752,Teaching,6.012499045398754
Robot_Canada_004,Canada,2023-03-10,2023-04-08,49,137.15117818329455,11.148735239835432,4.750567174468013,0.928974971718995,1,93.67474741615789,No,9.741606398526672,1303.7284855512528,General,8.045273868943196
Robot_Canada_004,Canada,2023-03-10,2023-04-09,23,176.26609705426165,84.40831652408832,2.528955981847243,0.8371032055496701,0,96.53815952204677,Yes,7.33149771022144,1909.7081945234047,General,9.01193067706078
Robot_Canada_004,Canada,2023-03-10,2023-04-10,34,168.51212132843935,78.03294318694631,4.610571173540157,1.7431852801549463,0,92.89342938063591,No,8.157875771953966,1677.0309373433822,General,11.238423900674915
Robot_Canada_004,Canada,2023-03-10,2023-04-11,28,116.29704268556786,20.30803043581546,4.275517432524584,1.823544652237705,0,93.82705873371033,No,8.789231837794398,1896.085801493394,Specialty,5.739841726753815
Robot_Canada_004,Canada,2023-03-10,2023-04-12,22,129.88087133717985,19.07716478820012,1.4868799764913816,1.2577598783960968,0,92.75736372322143,No,8.110760113491427,530.1064977712787,Specialty,11.260108405933721
Robot_Canada_004,Canada,2023-03-10,2023-04-13,10,182.2944381055034,56.03698698629528,1.7077709286288796,0.44602586509320563,0,92.1622092874945,No,8.69683759500295,290.43797660506317,General,10.573190391852972
Robot_Canada_004,Canada,2023-03-10,2023-04-14,12,193.1549853346729,70.9507794972822,0.3116932633792924,1.065043560938807,0,92.849455590201,Yes,7.1317429866176765,548.3213660786112,Teaching,6.2301588206438385
Robot_Canada_004,Canada,2023-03-10,2023-04-15,20,49.66922339499434,98.13721262552968,3.4470978641691596,0.2674716321620958,0,93.91942978732574,No,8.366890279236417,340.02083677247634,General,11.198541629341046
Robot_Canada_004,Canada,2023-03-10,2023-04-16,10,155.73213171802496,58.370250370266525,2.4289211552106185,1.1958636587603826,1,95.876175607721,No,7.762023652887379,1291.6905308523665,Specialty,6.145848418721892
Robot_Canada_004,Canada,2023-03-10,2023-04-17,34,216.36316066354402,78.22448602508278,4.735086647309841,1.919313868790392,0,97.48978035597253,No,7.980415144866669,291.08846914275824,General,5.070989247627909
Robot_Canada_004,Canada,2023-03-10,2023-04-18,14,156.95693699633043,96.16647109172051,0.20152394227554493,0.8368066635328453,0,95.78311550973105,No,9.317510365443475,1663.2886084167915,General,9.679532588326342
Robot_Canada_004,Canada,2023-03-10,2023-04-19,16,230.5517741034697,94.98784089978172,4.234659767947933,1.4981589814786773,0,96.7678053326735,No,8.242697672522814,568.0662340968287,General,7.399166821698858
Robot_Canada_004,Canada,2023-03-10,2023-04-20,43,280.78954258787354,37.82271203436922,2.073776143659521,1.8124897958676596,0,97.8620483809623,Yes,9.545746267405438,1284.7525111023815,Specialty,11.264329404057731
Robot_Canada_004,Canada,2023-03-10,2023-04-21,42,130.16310283035398,76.97303176479338,3.8629534637998026,1.4220439661110922,0,92.03350477488233,No,10.0,1469.9934226738803,Teaching,6.2232317297245014
Robot_Canada_004,Canada,2023-03-10,2023-04-22,26,143.85420005002322,28.779718627782476,3.081752919176826,0.9364201525433107,0,95.98797099010788,No,9.259977875773284,369.9532250158508,Specialty,5.13714743125951
Robot_Canada_004,Canada,2023-03-10,2023-04-23,29,78.3119717206282,54.34853234198926,0.6162396353784649,0.7047030481232257,0,92.2818039797658,Yes,9.274052675384649,1306.055922027274,Teaching,11.525243668973363
Robot_Canada_004,Canada,2023-03-10,2023-04-24,15,239.29045445730318,46.686503978684925,3.7452336591930186,1.8683888566269573,0,94.46405016879265,No,8.311791809955018,411.9269868508167,General,9.116752964754369
Robot_Canada_004,Canada,2023-03-10,2023-04-25,48,46.59221370065659,34.605563418155825,3.2504655537740446,1.0884438845493956,0,95.08748572835636,No,9.530200262023016,1199.634335898622,Specialty,5.55322338138304
Robot_Canada_004,Canada,2023-03-10,2023-04-26,9,186.1511981300151,80.83257454892426,1.6354416066736654,0.8018225070974885,1,94.08159885858353,No,9.806313849056895,775.7376249301774,Teaching,10.672246645447554
Robot_Canada_004,Canada,2023-03-10,2023-04-27,46,215.05731123292028,60.46532728650343,1.5581828098422912,1.168645497691704,0,92.92959424180134,No,8.504232444936171,1819.0380531611859,Teaching,8.432034831765366
Robot_Canada_004,Canada,2023-03-10,2023-04-28,15,81.53123471815638,61.71625319244972,2.4044856285381675,1.8716770879151348,0,92.08368535646802,No,9.570777291982129,1366.049896000586,Teaching,11.518081074425535
Robot_Canada_004,Canada,2023-03-10,2023-04-29,30,215.59047723872442,61.93085910266144,2.1957426885009745,0.6316321975150052,0,96.76207899598135,No,8.53466199073065,763.6817594984457,General,7.224770124637198
Robot_Canada_004,Canada,2023-03-10,2023-04-30,41,87.94688551671425,99.47393127155712,0.03874313998717238,0.14376697812073802,0,95.08436309471995,Yes,7.500345674353547,1165.6978135196396,Teaching,9.775645088499271
Robot_Canada_004,Canada,2023-03-10,2023-05-01,31,251.36143420722055,73.40824874151538,4.847584434345454,0.8850069914201941,1,95.88008366491331,No,10.0,1793.0119767997742,General,5.920722369853743
Robot_Canada_004,Canada,2023-03-10,2023-05-02,14,159.15208652050526,79.33402715040286,4.538131655760637,0.43976726106689723,0,96.09141978984087,No,8.4229570905656,1691.1198439498073,Specialty,10.08625784559154
Robot_Canada_004,Canada,2023-03-10,2023-05-03,47,159.88141087620085,96.32685892969248,2.4624168009286453,1.906516730347174,0,92.3847832293801,No,8.772167158122201,1657.5918564407355,Teaching,11.460104443871007
Robot_Canada_004,Canada,2023-03-10,2023-05-04,43,139.95673090692867,47.92739089480707,0.6391454609662428,0.39593120209370736,0,94.9839454868633,No,8.435982021535503,584.3292162154581,Specialty,9.837259215595681
Robot_Canada_004,Canada,2023-03-10,2023-05-05,38,51.80765956004207,65.35501370853542,0.6979058160182433,1.0237984881725493,0,92.19455434696582,No,8.33777775660421,822.5973517720533,General,7.9670498598513575
Robot_Canada_004,Canada,2023-03-10,2023-05-06,14,275.99265762180113,62.620724458054525,4.992114271714988,1.3027764485141688,0,95.02650815034042,No,10.0,1598.0036263540094,Specialty,11.097458075514096
Robot_Canada_004,Canada,2023-03-10,2023-05-07,7,45.61125524665915,50.22646533922276,2.0474798590088943,0.9625517704492728,1,92.14587672286352,No,8.217119133673753,1834.7235139537383,General,9.055550765289903
Robot_Canada_004,Canada,2023-03-10,2023-05-08,43,273.94076146756214,66.22162463122797,0.7159553731744722,1.830708732042232,0,92.14997107368977,No,9.119193284011208,1193.3391076284527,Specialty,5.769585513372966
Robot_Canada_004,Canada,2023-03-10,2023-05-09,48,241.80401428313118,75.70432848557068,1.663155468845245,1.840985338336635,0,94.15689918383262,No,7.182984922052916,664.2591862514826,Teaching,10.907004376243128
Robot_Canada_004,Canada,2023-03-10,2023-05-10,30,60.11004047789185,41.008123900417836,1.2165809973564945,1.8834265401496115,0,94.11375225370784,Yes,9.590433538330068,1096.697823451913,Teaching,11.084328150566526
Robot_Canada_004,Canada,2023-03-10,2023-05-11,37,298.5070610300286,50.685165208380525,0.40942069415839333,0.5792149459569633,0,95.75856842506964,No,8.179551826292982,702.6491954909252,Specialty,5.782377273252825
Robot_Canada_004,Canada,2023-03-10,2023-05-12,41,160.8584555961421,68.13080013672926,4.760695377801686,1.2502952922613275,0,97.93299039973942,No,9.021195886655091,852.4590206808542,Specialty,6.205745019357965
Robot_Canada_004,Canada,2023-03-10,2023-05-13,14,177.32034839119603,74.93553114290988,2.8944524115575607,1.7508331489485094,0,92.57375939298556,No,8.551778608745618,563.2944204622939,Specialty,9.670878565726534
Robot_Canada_004,Canada,2023-03-10,2023-05-14,22,263.7873060287828,41.1224046511132,1.7648858936704226,1.370504388626048,0,96.91663315601437,No,7.547367470519828,1491.9982447274253,General,8.022414951197117
Robot_Canada_004,Canada,2023-03-10,2023-05-15,21,123.04866923271135,31.423252314058477,0.9832642919734336,1.2071904139907166,0,92.77981586180489,No,9.3378204127915,1467.9526639861172,Specialty,11.801581278404255
Robot_Canada_004,Canada,2023-03-10,2023-05-16,18,270.73034806649673,26.445788567087718,3.14239332998877,1.125757933818846,1,95.88594836206138,No,8.240725817539664,1488.2135622121766,Specialty,6.978600147597845
Robot_Canada_004,Canada,2023-03-10,2023-05-17,15,194.07089147453755,96.60707880111728,4.087160132084427,1.484846862206763,0,92.72507636416428,No,8.584811876456726,743.4753757094467,General,10.991717318618576
Robot_Canada_004,Canada,2023-03-10,2023-05-18,15,87.1129776546715,72.63166604172537,2.247505549606967,0.0655382434395202,0,95.50193521341967,No,8.221437477013783,1272.947952226239,Specialty,7.287436545306485
Robot_Canada_004,Canada,2023-03-10,2023-05-19,46,137.98651198280444,90.71649727092903,0.7635310005106638,0.7632530726093587,0,95.53516310124047,No,8.757538347338322,657.5715306747256,Specialty,11.159127727629986
Robot_Canada_004,Canada,2023-03-10,2023-05-20,37,96.09591685927127,97.35854392662056,4.018068165052658,1.2522261915037782,0,96.79811923645119,No,8.509113882247513,765.3550940152192,Specialty,6.014852599796606
Robot_Canada_004,Canada,2023-03-10,2023-05-21,18,219.73003856382002,10.75010229949878,1.9280145262699833,0.31712148439654175,1,96.31554334002043,No,8.47638854812955,361.1445309945407,General,8.291498223543849
Robot_Canada_004,Canada,2023-03-10,2023-05-22,23,146.96255681003106,49.58243097163981,4.318279048485461,1.974709171678938,0,96.21240961573666,No,10.0,974.1608312351103,General,5.140054400230368
Robot_Canada_004,Canada,2023-03-10,2023-05-23,33,114.25642124358033,59.77749106801023,4.310318790528123,1.0274695450213256,0,95.83444760571126,No,9.375639369191191,490.619007682799,Specialty,8.100726195615712
Robot_Canada_004,Canada,2023-03-10,2023-05-24,38,65.53297626736301,69.39299607140458,0.40387579669798,1.223370309725492,1,92.01982146406219,No,9.270064666031388,1900.1843940973763,Specialty,7.007810011474304
Robot_Canada_004,Canada,2023-03-10,2023-05-25,27,91.07219109875379,73.84644805387308,4.852016182082552,0.5661526219536757,0,97.68168753963808,No,7.0,1162.1143898223743,Specialty,7.1297307454487555
Robot_Canada_004,Canada,2023-03-10,2023-05-26,34,159.21568526270693,63.986830725629545,3.7143762784838836,0.3538425604982578,0,94.67182601765371,No,8.881397857848297,496.5662370339483,Teaching,8.914842573016228
Robot_Canada_004,Canada,2023-03-10,2023-05-27,5,108.94530479650263,31.384504375177208,1.513384363596989,0.3966412874960139,0,97.89100541907197,No,9.6653719909976,974.8190119699585,General,7.986794169325309
Robot_Canada_004,Canada,2023-03-10,2023-05-28,36,48.54124950446714,33.28132686676309,4.8742170062076475,0.5661973802690512,0,97.39484530813704,No,7.087322247906337,1053.9012185250253,Specialty,7.392933396581711
Robot_Canada_004,Canada,2023-03-10,2023-05-29,32,201.77583572023534,77.09655741255006,4.403329308302241,0.21431948231088715,0,97.18134583747864,No,9.05950870841259,1981.1373190351567,Teaching,8.122307687248297
Robot_Canada_004,Canada,2023-03-10,2023-05-30,44,124.24644875281622,76.24254965690923,1.0521078171548375,1.2817311500363668,0,93.58445978519158,No,7.288534928893286,1759.6086000790078,Specialty,8.069706939928594
Robot_Canada_004,Canada,2023-03-10,2023-05-31,31,45.2015168924681,40.443576634181724,2.834409750058768,1.5789678749989684,0,92.27827380525747,No,8.058931782728854,1106.5197795992704,General,11.770544971662986
Robot_Canada_004,Canada,2023-03-10,2023-06-01,10,267.32245939515093,60.56664320780513,0.8973779230985324,1.0040306158804804,0,96.28152349071948,No,8.487450336915357,1276.7707713816314,General,9.975812980196512
Robot_Canada_004,Canada,2023-03-10,2023-06-02,13,89.99878602885974,65.39336590519085,1.2390524189020802,0.13482779232472764,0,93.48766416472687,Yes,8.737474893406175,812.0250394047541,General,8.810063127437772
Robot_Canada_004,Canada,2023-03-10,2023-06-03,11,295.63612985346924,77.9994989568277,1.7622450790583373,0.035121969900112404,0,93.24656302711759,No,9.705526511498077,1909.2565409302963,General,10.66914975744277
Robot_Canada_004,Canada,2023-03-10,2023-06-04,8,254.54637821426604,83.79234535253839,2.1573102384447616,1.257622393272481,1,97.69937302266881,No,7.0,552.5360642243406,Teaching,11.27820134410956
Robot_Canada_004,Canada,2023-03-10,2023-06-05,38,176.81216136903222,83.77703542577025,1.90081991065636,1.3870006440614313,1,94.67732045015822,No,7.66077087478088,1427.5665830090402,General,7.075106281911822
Robot_Canada_004,Canada,2023-03-10,2023-06-06,20,187.19625419658973,12.734076405232987,4.207755861180113,0.8860046265601103,0,92.50779726946898,No,9.414995174923929,452.2091132294638,Teaching,8.989306919688147
Robot_Canada_004,Canada,2023-03-10,2023-06-07,7,235.44944646027605,42.03411539751203,0.48680080244724144,1.1166123608527505,0,95.56001417928705,Yes,8.200000493270377,710.0404449369581,Teaching,5.172984585722216
Robot_Canada_004,Canada,2023-03-10,2023-06-08,32,230.51358628103003,78.45466135374312,4.873888174637932,1.2221332502294182,0,95.58634975755704,No,8.197132259868043,1907.574594508643,General,9.849204185810123
Robot_Canada_004,Canada,2023-03-10,2023-06-09,38,288.49680304070364,40.097876179875556,0.6704120144551318,0.5719376088810968,0,94.04323139691903,No,9.916097837380924,1644.4672857116338,General,5.268464856076747
Robot_Canada_004,Canada,2023-03-10,2023-06-10,10,252.2951213473308,41.764699553460616,1.921603339355893,0.7389276224245471,0,94.08894136013753,No,9.340913798041438,385.2345211829127,Specialty,9.50698490269846
Robot_Canada_004,Canada,2023-03-10,2023-06-11,33,46.38325663246273,13.019624647495542,3.473146518277913,1.0462617971781074,0,94.31067360543352,No,7.840060455996062,835.8071045239327,General,5.305195890765328
Robot_Canada_004,Canada,2023-03-10,2023-06-12,7,293.13146298194994,11.691489307523796,1.45713690225806,1.8701678084498785,1,92.67951707789221,No,9.410793694252789,1673.9945147114906,Specialty,11.799935702989998
Robot_Canada_004,Canada,2023-03-10,2023-06-13,38,269.0653682214828,91.01490889041656,4.621848437442448,1.319603219669252,0,95.11983674364964,No,9.612878067412886,1409.076262414307,General,10.301665475630982
Robot_Canada_004,Canada,2023-03-10,2023-06-14,40,141.24609545145378,77.8389405332083,4.757445851535439,1.4537845006765502,0,96.2654135986018,No,9.14674425668024,361.12275104977493,Teaching,6.745951032444191
